Disease1,Disease2,HPO-SIM
MESH:D009080,MESH:D019694,0.180733816376895
MESH:D009080,MESH:D012148,0.648386648504533
MESH:D009080,MESH:D018317,0.5992278532193881
MESH:D009080,MESH:D001528,0.6703303499177161
MESH:D009080,MESH:D006111,0.9624117901416971
MESH:D009080,MESH:D053040,0.5769331084116706
MESH:D009080,MESH:D002583,0.059307195725541106
MESH:D009080,MESH:D008881,0.9003175059810314
MESH:D009080,MESH:D001749,0.11787468627545072
MESH:D009080,MESH:D005923,0.07180710151638892
MESH:D009080,MESH:D054990,0.8312216066435875
MESH:D009080,MESH:D055113,0.70145569092045
MESH:D009080,MESH:D065631,0.3450378479682673
MESH:D009103,MESH:D009290,0.19653792200929643
MESH:D009103,MESH:D009373,0.7766044797178205
MESH:D009103,MESH:D009383,0.778004236136078
MESH:D009103,MESH:D009765,0.6746761113248382
MESH:D009103,MESH:D053713,0.28444389203049214
MESH:D009103,MESH:D010001,0.21769914295060344
MESH:D009103,MESH:D010003,0.43897139213833924
MESH:D009103,MESH:D010024,0.5766879314321057
MESH:D009103,MESH:D010040,0.35842890606210853
MESH:D009103,MESH:D010051,0.1535546802412986
MESH:D009103,MESH:D010190,0.556460273639501
MESH:D009103,MESH:D010195,0.5340179783212269
MESH:D009103,MESH:D010300,0.10393083306190198
MESH:D009103,MESH:D010412,0.2410491817261734
MESH:D009103,MESH:D010610,0.6929297680990195
MESH:D009103,MESH:D011085,0.2387956994816992
MESH:D009103,MESH:D011471,0.24050368781738507
MESH:D009103,MESH:D011565,0.7526251751004457
MESH:D009103,MESH:D012004,0.6648905756452359
MESH:D009103,MESH:D012030,0.34012504424565704
MESH:D009103,MESH:D012186,0.046773950267444464
MESH:D009103,MESH:D012468,0.721717727314713
MESH:D009103,MESH:D045743,0.7614861672853176
MESH:D009103,MESH:D012878,0.44634953168095015
MESH:D009103,MESH:D013120,0.6476693132972403
MESH:D009103,MESH:D013167,0.6557698734118372
MESH:D009103,MESH:D013274,0.027636743757037063
MESH:D009103,MESH:D013736,0.5364032748232113
MESH:D009103,MESH:D013953,0.481897462782499
MESH:D009103,MESH:D013964,0.6431089587360844
MESH:D009103,MESH:D014029,0.7189204227253109
MESH:D009103,MESH:D014516,0.29572222650760593
MESH:D009103,MESH:D014594,0.9447328117891989
MESH:D009103,MESH:D014625,0.6834509247296091
MESH:D009103,MESH:D014820,0.3402613356266553
MESH:D009103,MESH:D014846,0.525607023436734
MESH:D009103,MESH:D015179,0.34993595015995493
MESH:D009103,MESH:D015209,0.5941013981127025
MESH:D009103,MESH:D015210,0.840698808399381
MESH:D009103,MESH:D015433,0.8665662609831156
MESH:D009103,MESH:D015535,0.7192820183781927
MESH:D009103,MESH:D016535,0.6291747777429585
MESH:D009103,MESH:D016640,0.3733404133100253
MESH:D009103,MESH:D017202,0.09821235563289565
MESH:D009103,MESH:D017544,0.5625883782987537
MESH:D009103,MESH:D017545,0.3519843320117918
MESH:D009103,MESH:D018204,0.3128142286359896
MESH:D009103,MESH:D019042,0.38729377327056846
MESH:D009103,MESH:D019337,0.9489801260016788
MESH:D009103,MESH:D019694,0.05105884860911847
MESH:D009103,MESH:D012148,0.7398921961146386
MESH:D009103,MESH:D018317,0.95699831036195
MESH:D009103,MESH:D001528,0.6792979676463078
MESH:D009103,MESH:D006111,0.22430537780374937
MESH:D009103,MESH:D053040,0.030739931387783415
MESH:D009103,MESH:D002583,0.20671351673682192
MESH:D009103,MESH:D008881,0.8450930603550735
MESH:D009103,MESH:D001749,0.8352672776711505
MESH:D009103,MESH:D005923,0.603378852149786
MESH:D009103,MESH:D054990,0.07894539938464018
MESH:D009103,MESH:D055113,0.4281757409972282
MESH:D009103,MESH:D065631,0.47228442564353956
MESH:D009290,MESH:D009373,0.22588734376675967
MESH:D009290,MESH:D009383,0.6916161868585451
MESH:D009290,MESH:D009765,0.8451144121974747
MESH:D009290,MESH:D053713,0.7482218082772272
MESH:D009290,MESH:D010001,0.3484005150698589
MESH:D009290,MESH:D010003,0.05717217548738973
MESH:D009290,MESH:D010024,0.14010900849907204
MESH:D009290,MESH:D010040,0.3353120335387497
MESH:D009290,MESH:D010051,0.14481180163352092
MESH:D009290,MESH:D010190,0.445544031381894
MESH:D009290,MESH:D010195,0.34011348626024807
MESH:D009290,MESH:D010300,0.19531618046679244
MESH:D009290,MESH:D010412,0.024404531330583956
MESH:D009290,MESH:D010610,0.5070718060908956
MESH:D009290,MESH:D011085,0.07467614320374127
MESH:D009290,MESH:D011471,0.13567797150616867
MESH:D009290,MESH:D011565,0.38084997135697174
MESH:D009290,MESH:D012004,0.06419868585303945
MESH:D009290,MESH:D012030,0.6755489662194204
MESH:D009290,MESH:D012186,0.6896031459528253
MESH:D009290,MESH:D012468,0.3317638123813442
MESH:D009290,MESH:D045743,0.4879743332198492
MESH:D009290,MESH:D012878,0.7961729980065374
MESH:D009290,MESH:D013120,0.14243716435975118
MESH:D009290,MESH:D013167,0.7070383248053483
MESH:D009290,MESH:D013274,0.40831260697476457
MESH:D009290,MESH:D013736,0.12670959765576695
MESH:D009290,MESH:D013953,0.17217461204443274
MESH:D009290,MESH:D013964,0.6751463959710658
MESH:D009290,MESH:D014029,0.7622247258711053
MESH:D009290,MESH:D014516,0.9972560369039529
MESH:D009290,MESH:D014594,0.7828319375190389
MESH:D009290,MESH:D014625,0.09650247819710689
MESH:D009290,MESH:D014820,0.5296283087242636
MESH:D009290,MESH:D014846,0.6813118795538811
MESH:D009290,MESH:D015179,0.2582187347874797
MESH:D009290,MESH:D015209,0.9118546187229567
MESH:D009290,MESH:D015210,0.7760232589374108
MESH:D009290,MESH:D015433,0.05719624102208953
MESH:D009290,MESH:D015535,0.826127041457798
MESH:D009290,MESH:D016535,0.1800307387388359
MESH:D009290,MESH:D016640,0.8624581888578632
MESH:D009290,MESH:D017202,0.8675718169543972
MESH:D009290,MESH:D017544,0.6863894568894315
MESH:D009290,MESH:D017545,0.11727201099545237
MESH:D009290,MESH:D018204,0.2283033517897648
MESH:D009290,MESH:D019042,0.637120254231294
MESH:D009290,MESH:D019337,0.14369828936218854
MESH:D009290,MESH:D019694,0.09492806583664437
MESH:D009290,MESH:D012148,0.38889019077637166
MESH:D009290,MESH:D018317,0.9571528268884253
MESH:D009290,MESH:D001528,0.7131108598397708
MESH:D009290,MESH:D006111,0.26000673297882004
MESH:D009290,MESH:D053040,0.10375754924395053
MESH:D009290,MESH:D002583,0.31187323209424267
MESH:D009290,MESH:D008881,0.21197678634835726
MESH:D009290,MESH:D001749,0.5501308451899473
MESH:D009290,MESH:D005923,0.6590468627391173
MESH:D009290,MESH:D054990,0.5196741329099743
MESH:D009290,MESH:D055113,0.11118094892554164
MESH:D009290,MESH:D065631,0.8025708381341888
MESH:D009373,MESH:D009383,0.9719061616530049
MESH:D009373,MESH:D009765,0.6979344417573924
MESH:D009373,MESH:D053713,0.11060892442596171
MESH:D009373,MESH:D010001,0.15887259523784814
MESH:D009373,MESH:D010003,0.7182254361085816
MESH:D009373,MESH:D010024,0.34613281944998553
MESH:D009373,MESH:D010040,0.3687952223732006
MESH:D009373,MESH:D010051,0.8499776121205476
MESH:D009373,MESH:D010190,0.42084978651217464
MESH:D009373,MESH:D010195,0.4994760482967413
MESH:D009373,MESH:D010300,0.30162003740038756
MESH:D009373,MESH:D010412,0.33164075066477716
MESH:D009373,MESH:D010610,0.5401868835572694
MESH:D009373,MESH:D011085,0.6380289919175787
MESH:D009373,MESH:D011471,0.4561175745335403
MESH:D009373,MESH:D011565,0.9323687023734133
MESH:D009373,MESH:D012004,0.9741533808581022
MESH:D009373,MESH:D012030,0.14910848710101288
MESH:D009373,MESH:D012186,0.29775791625328807
MESH:D009373,MESH:D012468,0.8372989620325315
MESH:D009373,MESH:D045743,0.21083757347256615
MESH:D009373,MESH:D012878,0.9459977388059531
MESH:D009373,MESH:D013120,0.8029511718724153
MESH:D009373,MESH:D013167,0.06681056870552693
MESH:D009373,MESH:D013274,0.7941669834871025
MESH:D009373,MESH:D013736,0.740630054908699
MESH:D009373,MESH:D013953,0.4090623833683499
MESH:D009373,MESH:D013964,0.504006172061696
MESH:D009373,MESH:D014029,0.8052176021853216
MESH:D009373,MESH:D014516,0.13479673602558673
MESH:D009373,MESH:D014594,0.787918526238378
MESH:D009373,MESH:D014625,0.5398332436512622
MESH:D009373,MESH:D014820,0.2262026712767775
MESH:D009373,MESH:D014846,0.8207024895370612
MESH:D009373,MESH:D015179,0.632556591013011
MESH:D009373,MESH:D015209,0.48107005424844873
MESH:D009373,MESH:D015210,0.6608187049354531
MESH:D009373,MESH:D015433,0.7879171974425184
MESH:D009373,MESH:D015535,0.9113895920157771
MESH:D009373,MESH:D016535,0.9896998116725024
MESH:D009373,MESH:D016640,0.7073014055124545
MESH:D009373,MESH:D017202,0.09880439436998734
MESH:D009373,MESH:D017544,0.11676937132537446
MESH:D009373,MESH:D017545,0.4236849117790069
MESH:D009373,MESH:D018204,0.1487129031559179
MESH:D009373,MESH:D019042,0.9801388190168314
MESH:D009373,MESH:D019337,0.760271549847122
MESH:D009373,MESH:D019694,0.5482480180966756
MESH:D009373,MESH:D012148,0.168092923613967
MESH:D009373,MESH:D018317,0.8769341013213412
MESH:D009373,MESH:D001528,0.8294170056205626
MESH:D009373,MESH:D006111,0.4236708118872887
MESH:D009373,MESH:D053040,0.9721258711168653
MESH:D009373,MESH:D002583,0.2456331834484733
MESH:D009373,MESH:D008881,0.48418992239986647
MESH:D009373,MESH:D001749,0.9264044839962945
MESH:D009373,MESH:D005923,0.9569218177563589
MESH:D009373,MESH:D054990,0.8585299149893252
MESH:D009373,MESH:D055113,0.6046291906780489
MESH:D009373,MESH:D065631,0.3292855929544585
MESH:D009383,MESH:D009765,0.47198189322821194
MESH:D009383,MESH:D053713,0.155961539924506
MESH:D009383,MESH:D010001,0.9542374402535403
MESH:D009383,MESH:D010003,0.8400738761803541
MESH:D009383,MESH:D010024,0.46652256541118287
MESH:D009383,MESH:D010040,0.9288348871473933
MESH:D009383,MESH:D010051,0.23510217532828037
MESH:D009383,MESH:D010190,0.8553423014464102
MESH:D009383,MESH:D010195,0.5403867942048809
MESH:D009383,MESH:D010300,0.7845464648676769
MESH:D009383,MESH:D010412,0.16149773641829646
MESH:D009383,MESH:D010610,0.86183435473141
MESH:D009383,MESH:D011085,0.037801566119395336
MESH:D009383,MESH:D011471,0.8821881965133654
MESH:D009383,MESH:D011565,0.7584231652244471
MESH:D009383,MESH:D012004,0.5565753829013974
MESH:D009383,MESH:D012030,0.042546865480568186
MESH:D009383,MESH:D012186,0.8005643012031748
MESH:D009383,MESH:D012468,0.8166993635294357
MESH:D009383,MESH:D045743,0.5135431859311005
MESH:D009383,MESH:D012878,0.7448468784262198
MESH:D009383,MESH:D013120,0.646739375207938
MESH:D009383,MESH:D013167,0.8703753149127725
MESH:D009383,MESH:D013274,0.09850781752583138
MESH:D009383,MESH:D013736,0.14282998985249373
MESH:D009383,MESH:D013953,0.7263396963114603
MESH:D009383,MESH:D013964,0.45885739894986244
MESH:D009383,MESH:D014029,0.5257971300568249
MESH:D009383,MESH:D014516,0.809013982805315
MESH:D009383,MESH:D014594,0.34006988607181887
MESH:D009383,MESH:D014625,0.31233481707152644
MESH:D009383,MESH:D014820,0.2133794287054407
MESH:D009383,MESH:D014846,0.27566950053509787
MESH:D009383,MESH:D015179,0.15677058420850842
MESH:D009383,MESH:D015209,0.280656595442627
MESH:D009383,MESH:D015210,0.1760952552815339
MESH:D009383,MESH:D015433,0.033866433363167414
MESH:D009383,MESH:D015535,0.9272772589689429
MESH:D009383,MESH:D016535,0.2939961428935467
MESH:D009383,MESH:D016640,0.8105927198809781
MESH:D009383,MESH:D017202,0.6013827791451347
MESH:D009383,MESH:D017544,0.956039860643021
MESH:D009383,MESH:D017545,0.04783399328274063
MESH:D009383,MESH:D018204,0.8771029273844041
MESH:D009383,MESH:D019042,0.04204882845891411
MESH:D009383,MESH:D019337,0.004128149759136224
MESH:D009383,MESH:D019694,0.7712683172718825
MESH:D009383,MESH:D012148,0.8395484685993583
MESH:D009383,MESH:D018317,0.3749979721288569
MESH:D009383,MESH:D001528,0.2604632294893763
MESH:D009383,MESH:D006111,0.13604274731123145
MESH:D009383,MESH:D053040,0.7946792611547407
MESH:D009383,MESH:D002583,0.6026632408180814
MESH:D009383,MESH:D008881,0.9182888793011499
MESH:D009383,MESH:D001749,0.436960984782084
MESH:D009383,MESH:D005923,0.9987321270953737
MESH:D009383,MESH:D054990,0.9513025135299381
MESH:D009383,MESH:D055113,0.42961301844872324
MESH:D009383,MESH:D065631,0.36120191056252926
MESH:D009765,MESH:D053713,0.13351318864684558
MESH:D009765,MESH:D010001,0.905134975804177
MESH:D009765,MESH:D010003,0.7956864741806439
MESH:D009765,MESH:D010024,0.07892681677822566
MESH:D009765,MESH:D010040,0.40050142493347485
MESH:D009765,MESH:D010051,0.13250552258754078
MESH:D009765,MESH:D010190,0.275979413072003
MESH:D009765,MESH:D010195,0.5314047656737236
MESH:D009765,MESH:D010300,0.47086076127479004
MESH:D009765,MESH:D010412,0.9359747765089383
MESH:D009765,MESH:D010610,0.07374117084033072
MESH:D009765,MESH:D011085,0.22306420847373432
MESH:D009765,MESH:D011471,0.8477278603515868
MESH:D009765,MESH:D011565,0.7119416038087558
MESH:D009765,MESH:D012004,0.6922801381992801
MESH:D009765,MESH:D012030,0.021483811933690977
MESH:D009765,MESH:D012186,0.1854136358904973
MESH:D009765,MESH:D012468,0.5446148498399184
MESH:D009765,MESH:D045743,0.3896493105953528
MESH:D009765,MESH:D012878,0.015916617295547497
MESH:D009765,MESH:D013120,0.2558765774098749
MESH:D009765,MESH:D013167,0.33736910355312777
MESH:D009765,MESH:D013274,0.5222130181598929
MESH:D009765,MESH:D013736,0.5793567757314566
MESH:D009765,MESH:D013953,0.5509695676345896
MESH:D009765,MESH:D013964,0.5116071570230608
MESH:D009765,MESH:D014029,0.7951198197067555
MESH:D009765,MESH:D014516,0.0549020829385809
MESH:D009765,MESH:D014594,0.1251952299062774
MESH:D009765,MESH:D014625,0.44188242077339346
MESH:D009765,MESH:D014820,0.1002331301618885
MESH:D009765,MESH:D014846,0.6513812033430074
MESH:D009765,MESH:D015179,0.42277861889790325
MESH:D009765,MESH:D015209,0.5396464721990074
MESH:D009765,MESH:D015210,0.8528467645185015
MESH:D009765,MESH:D015433,0.4132362372022179
MESH:D009765,MESH:D015535,0.7460341940725672
MESH:D009765,MESH:D016535,0.196120577185096
MESH:D009765,MESH:D016640,0.08675688075707855
MESH:D009765,MESH:D017202,0.08972509180111554
MESH:D009765,MESH:D017544,0.7156112764215021
MESH:D009765,MESH:D017545,0.4657330837756103
MESH:D009765,MESH:D018204,0.22614451120339107
MESH:D009765,MESH:D019042,0.18647129822379083
MESH:D009765,MESH:D019337,0.70566666018808
MESH:D009765,MESH:D019694,0.3015408923789241
MESH:D009765,MESH:D012148,0.9330809652402577
MESH:D009765,MESH:D018317,0.6815736274834127
MESH:D009765,MESH:D001528,0.7526705485975331
MESH:D009765,MESH:D006111,0.3007404060767538
MESH:D009765,MESH:D053040,0.7064665800491143
MESH:D009765,MESH:D002583,0.5799113576450257
MESH:D009765,MESH:D008881,0.8760277134695337
MESH:D009765,MESH:D001749,0.5086853548834132
MESH:D009765,MESH:D005923,0.6368554571876134
MESH:D009765,MESH:D054990,0.8378260612440351
MESH:D009765,MESH:D055113,0.12927011740000238
MESH:D009765,MESH:D065631,0.05473974820474081
MESH:D053713,MESH:D010001,0.9250089700560945
MESH:D053713,MESH:D010003,0.6385405314953484
MESH:D053713,MESH:D010024,0.6032097517166461
MESH:D053713,MESH:D010040,0.22951081243694282
MESH:D053713,MESH:D010051,0.7368341381287978
MESH:D053713,MESH:D010190,0.17038343431428238
MESH:D053713,MESH:D010195,0.7768031075319538
MESH:D053713,MESH:D010300,0.8735253837469898
MESH:D053713,MESH:D010412,0.9518422636442998
MESH:D053713,MESH:D010610,0.12725113043359437
MESH:D053713,MESH:D011085,0.8056493200312855
MESH:D053713,MESH:D011471,0.6482366425975437
MESH:D053713,MESH:D011565,0.8135446916276712
MESH:D053713,MESH:D012004,0.345653022182158
MESH:D053713,MESH:D012030,0.05626442620481675
MESH:D053713,MESH:D012186,0.7915460669449957
MESH:D053713,MESH:D012468,0.20381550045270047
MESH:D053713,MESH:D045743,0.47604421762107607
MESH:D053713,MESH:D012878,0.21186491595111667
MESH:D053713,MESH:D013120,0.58203534206525
MESH:D053713,MESH:D013167,0.10786699348311435
MESH:D053713,MESH:D013274,0.8313867010779205
MESH:D053713,MESH:D013736,0.5438128560953092
MESH:D053713,MESH:D013953,0.06439680547121707
MESH:D053713,MESH:D013964,0.06537463631757912
MESH:D053713,MESH:D014029,0.507021236978515
MESH:D053713,MESH:D014516,0.9458704025547876
MESH:D053713,MESH:D014594,0.4860390630232738
MESH:D053713,MESH:D014625,0.13202021990103974
MESH:D053713,MESH:D014820,0.3440079106060354
MESH:D053713,MESH:D014846,0.5508508894269911
MESH:D053713,MESH:D015179,0.6227296565453102
MESH:D053713,MESH:D015209,0.2306858891612067
MESH:D053713,MESH:D015210,0.05568573879928174
MESH:D053713,MESH:D015433,0.2792510649843142
MESH:D053713,MESH:D015535,0.7858132337026721
MESH:D053713,MESH:D016535,0.4490441265866396
MESH:D053713,MESH:D016640,0.46236924611714814
MESH:D053713,MESH:D017202,0.036286025085646045
MESH:D053713,MESH:D017544,0.3197626110423333
MESH:D053713,MESH:D017545,0.15285449373219406
MESH:D053713,MESH:D018204,0.9129930810388138
MESH:D053713,MESH:D019042,0.3695780759003754
MESH:D053713,MESH:D019337,0.5604986645053505
MESH:D053713,MESH:D019694,0.20121769654845
MESH:D053713,MESH:D012148,0.20925997393769757
MESH:D053713,MESH:D018317,0.06011285825067614
MESH:D053713,MESH:D001528,0.5713603204548913
MESH:D053713,MESH:D006111,0.26214615107256356
MESH:D053713,MESH:D053040,0.7715689566316407
MESH:D053713,MESH:D002583,0.22574643629607172
MESH:D053713,MESH:D008881,0.0710118935496642
MESH:D053713,MESH:D001749,0.3876846658360139
MESH:D053713,MESH:D005923,0.4052164380816342
MESH:D053713,MESH:D054990,0.949219325770426
MESH:D053713,MESH:D055113,0.44961598251087276
MESH:D053713,MESH:D065631,0.25677393042060315
MESH:D010001,MESH:D010003,0.9669159455148854
MESH:D010001,MESH:D010024,0.4651908939751904
MESH:D010001,MESH:D010040,0.6735670051923833
MESH:D010001,MESH:D010051,0.7889389539976505
MESH:D010001,MESH:D010190,0.668941259027014
MESH:D010001,MESH:D010195,0.5106520425259578
MESH:D010001,MESH:D010300,0.5629682713938574
MESH:D010001,MESH:D010412,0.011888519425667599
MESH:D010001,MESH:D010610,0.8668693157766736
MESH:D010001,MESH:D011085,0.6055428985115341
MESH:D010001,MESH:D011471,0.1660269408478623
MESH:D010001,MESH:D011565,0.535795386162264
MESH:D010001,MESH:D012004,0.6662526138207633
MESH:D010001,MESH:D012030,0.43881151280535236
MESH:D010001,MESH:D012186,0.14570197128746876
MESH:D010001,MESH:D012468,0.3163805199390476
MESH:D010001,MESH:D045743,0.8524018296737692
MESH:D010001,MESH:D012878,0.045980695175359076
MESH:D010001,MESH:D013120,0.8664562047688549
MESH:D010001,MESH:D013167,0.7799284326354162
MESH:D010001,MESH:D013274,0.3240590738186854
MESH:D010001,MESH:D013736,0.7180089637027792
MESH:D010001,MESH:D013953,0.20827661639021677
MESH:D010001,MESH:D013964,0.017873660451005247
MESH:D010001,MESH:D014029,0.8580068178092395
MESH:D010001,MESH:D014516,0.1474710226796414
MESH:D010001,MESH:D014594,0.3441594454523067
MESH:D010001,MESH:D014625,0.5501251034321027
MESH:D010001,MESH:D014820,0.5766348165132248
MESH:D010001,MESH:D014846,0.27224742833391946
MESH:D010001,MESH:D015179,0.3904219652205546
MESH:D010001,MESH:D015209,0.9566450580683178
MESH:D010001,MESH:D015210,0.016964018860028407
MESH:D010001,MESH:D015433,0.3475594202165958
MESH:D010001,MESH:D015535,0.5136660456445511
MESH:D010001,MESH:D016535,0.4558239852625682
MESH:D010001,MESH:D016640,0.5116925739741506
MESH:D010001,MESH:D017202,0.5205455374766117
MESH:D010001,MESH:D017544,0.2730495536905362
MESH:D010001,MESH:D017545,0.7328450150656678
MESH:D010001,MESH:D018204,0.8486224826560715
MESH:D010001,MESH:D019042,0.11066114299522922
MESH:D010001,MESH:D019337,0.3825228791770656
MESH:D010001,MESH:D019694,0.4016486564484675
MESH:D010001,MESH:D012148,0.6357458887809018
MESH:D010001,MESH:D018317,0.6924184315560923
MESH:D010001,MESH:D001528,0.28318410123225024
MESH:D010001,MESH:D006111,0.8320631689801394
MESH:D010001,MESH:D053040,0.7886344210993456
MESH:D010001,MESH:D002583,0.9737887809897828
MESH:D010001,MESH:D008881,0.07878603104837223
MESH:D010001,MESH:D001749,0.38833289692829875
MESH:D010001,MESH:D005923,0.5013862059879634
MESH:D010001,MESH:D054990,0.3481703611307174
MESH:D010001,MESH:D055113,0.7590075489580391
MESH:D010001,MESH:D065631,0.9676864247588388
MESH:D010003,MESH:D010024,0.4966452495239251
MESH:D010003,MESH:D010040,0.6510955404117692
MESH:D010003,MESH:D010051,0.9132317172836103
MESH:D010003,MESH:D010190,0.1196784866901669
MESH:D010003,MESH:D010195,0.7436904384178216
MESH:D010003,MESH:D010300,0.6684373142893599
MESH:D010003,MESH:D010412,0.20700713503114465
MESH:D010003,MESH:D010610,0.13350053506290704
MESH:D010003,MESH:D011085,0.635317894141112
MESH:D010003,MESH:D011471,0.9799924906920494
MESH:D010003,MESH:D011565,0.6740656923704066
MESH:D010003,MESH:D012004,0.8567092044003463
MESH:D010003,MESH:D012030,0.8335229469015812
MESH:D010003,MESH:D012186,0.2945645596869021
MESH:D010003,MESH:D012468,0.5591983164556913
MESH:D010003,MESH:D045743,0.23899614450685513
MESH:D010003,MESH:D012878,0.42204224193195494
MESH:D010003,MESH:D013120,0.8901912066132899
MESH:D010003,MESH:D013167,0.2622064250088417
MESH:D010003,MESH:D013274,0.6852343187060812
MESH:D010003,MESH:D013736,0.9185228725020596
MESH:D010003,MESH:D013953,0.22390025718436757
MESH:D010003,MESH:D013964,0.7795267925982595
MESH:D010003,MESH:D014029,0.20295547692626148
MESH:D010003,MESH:D014516,0.5393602760725673
MESH:D010003,MESH:D014594,0.5179325609715115
MESH:D010003,MESH:D014625,0.34877403487178604
MESH:D010003,MESH:D014820,0.9452162755371182
MESH:D010003,MESH:D014846,0.25995194168758984
MESH:D010003,MESH:D015179,0.7803224109223742
MESH:D010003,MESH:D015209,0.7627944603322343
MESH:D010003,MESH:D015210,0.1563282841000344
MESH:D010003,MESH:D015433,0.345400364394582
MESH:D010003,MESH:D015535,0.09713652946681728
MESH:D010003,MESH:D016535,0.8868183886686708
MESH:D010003,MESH:D016640,0.4964421417861288
MESH:D010003,MESH:D017202,0.4165689708376359
MESH:D010003,MESH:D017544,0.39035961724773915
MESH:D010003,MESH:D017545,0.03607042030612573
MESH:D010003,MESH:D018204,0.342901368800954
MESH:D010003,MESH:D019042,0.3725051365918197
MESH:D010003,MESH:D019337,0.35045744565894665
MESH:D010003,MESH:D019694,0.8915918165475821
MESH:D010003,MESH:D012148,0.7564984829147313
MESH:D010003,MESH:D018317,0.6899890304345392
MESH:D010003,MESH:D001528,0.9642543118653819
MESH:D010003,MESH:D006111,0.7614597558516822
MESH:D010003,MESH:D053040,0.8543165639177955
MESH:D010003,MESH:D002583,0.1281924233517605
MESH:D010003,MESH:D008881,0.5571707032618076
MESH:D010003,MESH:D001749,0.11955725414052931
MESH:D010003,MESH:D005923,0.8571712140896112
MESH:D010003,MESH:D054990,0.14851633919281637
MESH:D010003,MESH:D055113,0.30753405682525836
MESH:D010003,MESH:D065631,0.7073897375867361
MESH:D010024,MESH:D010040,0.8068449111482775
MESH:D010024,MESH:D010051,0.4968395904324622
MESH:D010024,MESH:D010190,0.7713626661658978
MESH:D010024,MESH:D010195,0.5952702884880857
MESH:D010024,MESH:D010300,0.32874733510041765
MESH:D010024,MESH:D010412,0.3035866271098091
MESH:D010024,MESH:D010610,0.03572088921658634
MESH:D010024,MESH:D011085,0.04470465845206828
MESH:D010024,MESH:D011471,0.7335284594131012
MESH:D010024,MESH:D011565,0.03727627985966975
MESH:D010024,MESH:D012004,0.1562816180898371
MESH:D010024,MESH:D012030,0.02981786131249753
MESH:D010024,MESH:D012186,0.2499584118020186
MESH:D010024,MESH:D012468,0.2353639286724276
MESH:D010024,MESH:D045743,0.33650965789889287
MESH:D010024,MESH:D012878,0.32392711690753984
MESH:D010024,MESH:D013120,0.26006250684570387
MESH:D010024,MESH:D013167,0.9246480853480679
MESH:D010024,MESH:D013274,0.6093112917417515
MESH:D010024,MESH:D013736,0.9249461216617062
MESH:D010024,MESH:D013953,0.3810817980936567
MESH:D010024,MESH:D013964,0.4703678766317859
MESH:D010024,MESH:D014029,0.6108005102210521
MESH:D010024,MESH:D014516,0.17998196097419172
MESH:D010024,MESH:D014594,0.5034851821051217
MESH:D010024,MESH:D014625,0.7221352296574619
MESH:D010024,MESH:D014820,0.49838410776697983
MESH:D010024,MESH:D014846,0.3910902464503312
MESH:D010024,MESH:D015179,0.07340427706120078
MESH:D010024,MESH:D015209,0.9977061745987371
MESH:D010024,MESH:D015210,0.21863858759552324
MESH:D010024,MESH:D015433,0.05872178407698114
MESH:D010024,MESH:D015535,0.7678057388972667
MESH:D010024,MESH:D016535,0.8884278887098527
MESH:D010024,MESH:D016640,0.07042582976386991
MESH:D010024,MESH:D017202,0.7013329440010189
MESH:D010024,MESH:D017544,0.9735260037178317
MESH:D010024,MESH:D017545,0.5245024199608311
MESH:D010024,MESH:D018204,0.5074197332255115
MESH:D010024,MESH:D019042,0.9644513063906899
MESH:D010024,MESH:D019337,0.3932832809537279
MESH:D010024,MESH:D019694,0.39469347931705123
MESH:D010024,MESH:D012148,0.4018585443151155
MESH:D010024,MESH:D018317,0.42545318854841796
MESH:D010024,MESH:D001528,0.8288374305209378
MESH:D010024,MESH:D006111,0.11206274097247615
MESH:D010024,MESH:D053040,0.10810436897080233
MESH:D010024,MESH:D002583,0.791429322495946
MESH:D010024,MESH:D008881,0.6635070778331842
MESH:D010024,MESH:D001749,0.7864004996699795
MESH:D010024,MESH:D005923,0.22126129227346814
MESH:D010024,MESH:D054990,0.9866423407950112
MESH:D010024,MESH:D055113,0.0625666441267696
MESH:D010024,MESH:D065631,0.9425319028933903
MESH:D010040,MESH:D010051,0.1265044409232815
MESH:D010040,MESH:D010190,0.8183985305910447
MESH:D010040,MESH:D010195,0.04306531196831809
MESH:D010040,MESH:D010300,0.4692889416371664
MESH:D010040,MESH:D010412,0.9484181413641016
MESH:D010040,MESH:D010610,0.7975012123087569
MESH:D010040,MESH:D011085,0.554146613380272
MESH:D010040,MESH:D011471,0.26509842754184665
MESH:D010040,MESH:D011565,0.2143229252391361
MESH:D010040,MESH:D012004,0.7892455305367173
MESH:D010040,MESH:D012030,0.07124854672643743
MESH:D010040,MESH:D012186,0.3525273626959555
MESH:D010040,MESH:D012468,0.6365400911804356
MESH:D010040,MESH:D045743,0.6860175297665253
MESH:D010040,MESH:D012878,0.7956801262245385
MESH:D010040,MESH:D013120,0.3092838200092477
MESH:D010040,MESH:D013167,0.6718192181315391
MESH:D010040,MESH:D013274,0.8153977309473058
MESH:D010040,MESH:D013736,0.3693761198138247
MESH:D010040,MESH:D013953,0.08470704071193513
MESH:D010040,MESH:D013964,0.18286937654988322
MESH:D010040,MESH:D014029,0.11721237653817962
MESH:D010040,MESH:D014516,0.2652167859808795
MESH:D010040,MESH:D014594,0.811812777249796
MESH:D010040,MESH:D014625,0.1770043276181641
MESH:D010040,MESH:D014820,0.9032353710407449
